Algo	Type	runs	id	iterations	Found	time											
AVM	Break 	1	6	1	 true 	0.852											
AVM	Break 	2	6	1	 true 	0.359											
AVM	Break 	3	6	1	 true 	0.085											
AVM	Break 	4	6	1	 true 	0.791											
AVM	Break 	5	6	1	 true 	0.664											
AVM	Break 	6	6	1	 true 	0.240											
AVM	Break 	7	6	1	 true 	0.230											
AVM	Break 	8	6	1	 true 	0.426											
AVM	Break 	9	6	1	 true 	0.473											
AVM	Break 	10	6	1	 true 	0.224											
AVM	Break 	11	6	1	 true 	0.218											
AVM	Break 	12	6	1	 true 	0.610											
AVM	Break 	13	6	1	 true 	0.395											
AVM	Break 	14	6	1	 true 	0.765											
AVM	Break 	15	6	1	 true 	0.299											
AVM	Break 	16	6	1	 true 	0.184											
AVM	Break 	17	6	1	 true 	0.710											
AVM	Break 	18	6	1	 true 	0.821											
AVM	Break 	19	6	1	 true 	0.651											
AVM	Break 	20	6	1	 true 	0.307											
AVM	Break 	21	6	1	 true 	0.174											
AVM	Break 	22	6	1	 true 	0.587											
AVM	Break 	23	6	1	 true 	0.151											
AVM	Break 	24	6	1	 true 	0.174											
AVM	Break 	25	6	1	 true 	0.775											
AVM	Break 	26	6	1	 true 	0.824											
AVM	Break 	27	6	1	 true 	0.816											
AVM	Break 	28	6	1	 true 	0.833											
AVM	Break 	29	6	1	 true 	0.213											
AVM	Break 	30	6	1	 true 	0.275											
AVM	Break 	31	6	1	 true 	0.811											
AVM	Break 	32	6	1	 true 	0.544											
AVM	Break 	33	6	1	 true 	0.443											
AVM	Break 	34	6	1	 true 	0.621											
AVM	Break 	35	6	1	 true 	0.489											
AVM	Break 	36	6	1	 true 	0.225											
AVM	Break 	37	6	1	 true 	0.119											
AVM	Break 	38	6	1	 true 	0.783											
AVM	Break 	39	6	1	 true 	0.800											
AVM	Break 	40	6	1	 true 	0.681											
AVM	Break 	41	6	1	 true 	0.374											
AVM	Break 	42	6	1	 true 	0.445											
AVM	Break 	43	6	1	 true 	0.221											
AVM	Break 	44	6	1	 true 	0.338											
AVM	Break 	45	6	1	 true 	0.778											
AVM	Break 	46	6	1	 true 	0.555											
AVM	Break 	47	6	1	 true 	0.142											
AVM	Break 	48	6	1	 true 	0.848											
AVM	Break 	49	6	1	 true 	0.422											
AVM	Break 	50	6	1	 true 	0.382											
AVM	Break 	51	6	1	 true 	0.188											
AVM	Break 	52	6	1	 true 	0.430											
AVM	Break 	53	6	1	 true 	0.430											
AVM	Break 	54	6	1	 true 	0.165											
AVM	Break 	55	6	1	 true 	0.119											
AVM	Break 	56	6	1	 true 	0.438											
AVM	Break 	57	6	1	 true 	0.172											
AVM	Break 	58	6	1	 true 	0.271											
AVM	Break 	59	6	1	 true 	0.148											
AVM	Break 	60	6	1	 true 	0.418											
AVM	Break 	61	6	1	 true 	0.373											
AVM	Break 	62	6	1	 true 	0.800											
AVM	Break 	63	6	1	 true 	0.809											
AVM	Break 	64	6	1	 true 	0.174											
AVM	Break 	65	6	1	 true 	0.219											
AVM	Break 	66	6	1	 true 	0.147											
AVM	Break 	67	6	1	 true 	0.859											
AVM	Break 	68	6	1	 true 	0.527											
AVM	Break 	69	6	1	 true 	0.301											
AVM	Break 	70	6	1	 true 	0.601											
AVM	Break 	71	6	1	 true 	0.505											
AVM	Break 	72	6	1	 true 	0.189											
AVM	Break 	73	6	1	 true 	0.272											
AVM	Break 	74	6	1	 true 	0.542											
AVM	Break 	75	6	1	 true 	0.370											
AVM	Break 	76	6	1	 true 	0.858											
AVM	Break 	77	6	1	 true 	0.441											
AVM	Break 	78	6	1	 true 	0.617											
AVM	Break 	79	6	1	 true 	0.640											
AVM	Break 	80	6	1	 true 	0.762											
AVM	Break 	81	6	1	 true 	0.573											
AVM	Break 	82	6	1	 true 	0.501											
AVM	Break 	83	6	1	 true 	0.803											
AVM	Break 	84	6	1	 true 	0.655											
AVM	Break 	85	6	1	 true 	0.352											
AVM	Break 	86	6	1	 true 	0.177											
AVM	Break 	87	6	1	 true 	0.885											
AVM	Break 	88	6	1	 true 	0.715											
AVM	Break 	89	6	1	 true 	0.458											
AVM	Break 	90	6	1	 true 	0.177											
AVM	Break 	91	6	1	 true 	0.480											
AVM	Break 	92	6	1	 true 	0.608											
AVM	Break 	93	6	1	 true 	0.768											
AVM	Break 	94	6	1	 true 	0.377											
AVM	Break 	95	6	1	 true 	0.337											
AVM	Break 	96	6	1	 true 	0.417											
AVM	Break 	97	6	1	 true 	0.854											
AVM	Break 	98	6	1	 true 	0.620											
AVM	Break 	99	6	1	 true 	0.178											
AVM	Break 	0	7	1	 true 	0.123											
AVM	Break 	1	7	1	 true 	0.532											
AVM	Break 	2	7	1	 true 	0.808											
AVM	Break 	3	7	1	 true 	0.715											
AVM	Break 	4	7	1	 true 	0.130											
AVM	Break 	5	7	1	 true 	0.168											
AVM	Break 	6	7	1	 true 	0.684											
AVM	Break 	7	7	1	 true 	0.112											
AVM	Break 	8	7	1	 true 	0.572											
AVM	Break 	9	7	1	 true 	0.430											
AVM	Break 	10	7	1	 true 	0.590											
AVM	Break 	11	7	1	 true 	0.850											
AVM	Break 	12	7	1	 true 	0.678											
AVM	Break 	13	7	1	 true 	0.487											
AVM	Break 	14	7	1	 true 	0.627											
AVM	Break 	15	7	1	 true 	0.233											
AVM	Break 	16	7	1	 true 	0.229											
AVM	Break 	17	7	1	 true 	0.606											
AVM	Break 	18	7	1	 true 	0.581											
AVM	Break 	19	7	1	 true 	0.449											
AVM	Break 	20	7	1	 true 	0.150											
AVM	Break 	21	7	1	 true 	0.856											
AVM	Break 	22	7	1	 true 	0.640											
AVM	Break 	23	7	1	 true 	0.221											
AVM	Break 	24	7	1	 true 	0.179											
AVM	Break 	25	7	1	 true 	0.230											
AVM	Break 	26	7	1	 true 	0.433											
AVM	Break 	27	7	1	 true 	0.801											
AVM	Break 	28	7	1	 true 	0.656											
AVM	Break 	29	7	1	 true 	0.874											
AVM	Break 	30	7	1	 true 	0.662											
AVM	Break 	31	7	1	 true 	0.593											
AVM	Break 	32	7	1	 true 	0.475											
AVM	Break 	33	7	1	 true 	0.848											
AVM	Break 	34	7	1	 true 	0.456											
AVM	Break 	35	7	1	 true 	0.248											
AVM	Break 	36	7	1	 true 	0.769											
AVM	Break 	37	7	1	 true 	0.411											
AVM	Break 	38	7	1	 true 	0.193											
AVM	Break 	39	7	1	 true 	0.424											
AVM	Break 	40	7	1	 true 	0.654											
AVM	Break 	41	7	1	 true 	0.368											
AVM	Break 	42	7	1	 true 	0.744											
AVM	Break 	43	7	1	 true 	0.627											
AVM	Break 	44	7	1	 true 	0.517											
AVM	Break 	45	7	1	 true 	0.841											
AVM	Break 	46	7	1	 true 	0.606											
AVM	Break 	47	7	1	 true 	0.130											
AVM	Break 	48	7	1	 true 	0.426											
AVM	Break 	49	7	1	 true 	0.422											
AVM	Break 	50	7	1	 true 	0.391											
AVM	Break 	51	7	1	 true 	0.130											
AVM	Break 	52	7	1	 true 	0.238											
AVM	Break 	53	7	1	 true 	0.370											
AVM	Break 	54	7	1	 true 	0.518											
AVM	Break 	55	7	1	 true 	0.882											
AVM	Break 	56	7	1	 true 	0.516											
AVM	Break 	57	7	1	 true 	0.517											
AVM	Break 	58	7	1	 true 	0.646											
AVM	Break 	59	7	1	 true 	0.739											
AVM	Break 	60	7	1	 true 	0.795											
AVM	Break 	61	7	1	 true 	0.810											
AVM	Break 	62	7	1	 true 	0.294											
AVM	Break 	63	7	1	 true 	0.357											
AVM	Break 	64	7	1	 true 	0.798											
AVM	Break 	65	7	1	 true 	0.300											
AVM	Break 	66	7	1	 true 	0.519											
AVM	Break 	67	7	1	 true 	0.524											
AVM	Break 	68	7	1	 true 	0.208											
AVM	Break 	69	7	1	 true 	0.814											
AVM	Break 	70	7	1	 true 	0.498											
AVM	Break 	71	7	1	 true 	0.100											
AVM	Break 	72	7	1	 true 	0.625											
AVM	Break 	73	7	1	 true 	0.443											
AVM	Break 	74	7	1	 true 	0.742											
AVM	Break 	75	7	1	 true 	0.770											
AVM	Break 	76	7	1	 true 	0.273											
AVM	Break 	77	7	1	 true 	0.299											
AVM	Break 	78	7	1	 true 	0.595											
AVM	Break 	79	7	1	 true 	0.468											
AVM	Break 	80	7	1	 true 	0.568											
AVM	Break 	81	7	1	 true 	0.731											
AVM	Break 	82	7	1	 true 	0.587											
AVM	Break 	83	7	1	 true 	0.572											
AVM	Break 	84	7	1	 true 	0.650											
AVM	Break 	85	7	1	 true 	0.220											
AVM	Break 	86	7	1	 true 	0.889											
AVM	Break 	87	7	1	 true 	0.882											
AVM	Break 	88	7	1	 true 	0.835											
AVM	Break 	89	7	1	 true 	0.100											
AVM	Break 	90	7	1	 true 	0.181											
AVM	Break 	91	7	1	 true 	0.553											
AVM	Break 	92	7	1	 true 	0.787											
AVM	Break 	93	7	1	 true 	0.514											
AVM	Break 	94	7	1	 true 	0.106											
AVM	Break 	95	7	1	 true 	0.314											
AVM	Break 	96	7	1	 true 	0.773											
AVM	Break 	97	7	1	 true 	0.349											
AVM	Break 	98	7	1	 true 	0.736											
AVM	Break 	99	7	1	 true 	0.610											
AVM	Break 	0	8	1	 true 	0.795											
AVM	Break 	1	8	1	 true 	0.317											
AVM	Break 	2	8	1	 true 	0.211											
AVM	Break 	3	8	1	 true 	0.983											
AVM	Break 	4	8	1	 true 	0.342											
AVM	Break 	5	8	1	 true 	0.898											
AVM	Break 	6	8	1	 true 	0.877											
AVM	Break 	7	8	1	 true 	0.654											
AVM	Break 	8	8	1	 true 	0.461											
AVM	Break 	9	8	1	 true 	1.002											
AVM	Break 	10	8	1	 true 	0.210											
AVM	Break 	11	8	1	 true 	0.799											
AVM	Break 	12	8	1	 true 	0.335											
AVM	Break 	13	8	1	 true 	0.334											
AVM	Break 	14	8	1	 true 	0.609											
AVM	Break 	15	8	1	 true 	0.330											
AVM	Break 	16	8	1	 true 	0.908											
AVM	Break 	17	8	1	 true 	0.233											
AVM	Break 	18	8	1	 true 	0.434											
AVM	Break 	19	8	1	 true 	0.491											
AVM	Break 	20	8	1	 true 	0.411											
AVM	Break 	21	8	1	 true 	0.463											
AVM	Break 	22	8	1	 true 	0.420											
AVM	Break 	23	8	1	 true 	0.527											
AVM	Break 	24	8	1	 true 	0.302											
AVM	Break 	25	8	1	 true 	0.320											
AVM	Break 	26	8	1	 true 	0.262											
AVM	Break 	27	8	1	 true 	1.004											
AVM	Break 	28	8	1	 true 	0.714											
AVM	Break 	29	8	1	 true 	0.428											
AVM	Break 	30	8	1	 true 	0.391											
AVM	Break 	31	8	1	 true 	0.392											
AVM	Break 	32	8	1	 true 	0.663											
AVM	Break 	33	8	1	 true 	0.306											
AVM	Break 	34	8	1	 true 	0.618											
AVM	Break 	35	8	1	 true 	0.423											
AVM	Break 	36	8	1	 true 	0.263											
AVM	Break 	37	8	1	 true 	0.538											
AVM	Break 	38	8	1	 true 	0.871											
AVM	Break 	39	8	1	 true 	0.432											
AVM	Break 	40	8	1	 true 	0.416											
AVM	Break 	41	8	1	 true 	0.419											
AVM	Break 	42	8	1	 true 	0.774											
AVM	Break 	43	8	1	 true 	0.225											
AVM	Break 	44	8	1	 true 	0.280											
AVM	Break 	45	8	1	 true 	0.960											
AVM	Break 	46	8	1	 true 	0.313											
AVM	Break 	47	8	1	 true 	0.932											
AVM	Break 	48	8	1	 true 	0.600											
AVM	Break 	49	8	1	 true 	0.295											
AVM	Break 	50	8	1	 true 	0.238											
AVM	Break 	51	8	1	 true 	1.006											
AVM	Break 	52	8	1	 true 	0.496											
AVM	Break 	53	8	1	 true 	0.799											
AVM	Break 	54	8	1	 true 	0.238											
AVM	Break 	55	8	1	 true 	0.829											
AVM	Break 	56	8	1	 true 	0.838											
AVM	Break 	57	8	1	 true 	0.373											
AVM	Break 	58	8	1	 true 	0.812											
AVM	Break 	59	8	1	 true 	0.712											
AVM	Break 	60	8	1	 true 	0.453											
AVM	Break 	61	8	1	 true 	0.547											
AVM	Break 	62	8	1	 true 	0.285											
AVM	Break 	63	8	1	 true 	0.374											
AVM	Break 	64	8	1	 true 	0.414											
AVM	Break 	65	8	1	 true 	0.785											
AVM	Break 	66	8	1	 true 	0.372											
AVM	Break 	67	8	1	 true 	0.954											
AVM	Break 	68	8	1	 true 	0.406											
AVM	Break 	69	8	1	 true 	0.219											
AVM	Break 	70	8	1	 true 	0.635											
AVM	Break 	71	8	1	 true 	0.221											
AVM	Break 	72	8	1	 true 	0.412											
AVM	Break 	73	8	1	 true 	0.335											
AVM	Break 	74	8	1	 true 	0.689											
AVM	Break 	75	8	1	 true 	0.498											
AVM	Break 	76	8	1	 true 	0.910											
AVM	Break 	77	8	1	 true 	0.824											
AVM	Break 	78	8	1	 true 	0.579											
AVM	Break 	79	8	1	 true 	0.421											
AVM	Break 	80	8	1	 true 	0.927											
AVM	Break 	81	8	1	 true 	0.842											
AVM	Break 	82	8	1	 true 	0.791											
AVM	Break 	83	8	1	 true 	0.937											
AVM	Break 	84	8	1	 true 	0.721											
AVM	Break 	85	8	1	 true 	0.711											
AVM	Break 	86	8	1	 true 	0.250											
AVM	Break 	87	8	1	 true 	0.673											
AVM	Break 	88	8	1	 true 	0.274											
AVM	Break 	89	8	1	 true 	0.898											
AVM	Break 	90	8	1	 true 	0.512											
AVM	Break 	91	8	1	 true 	0.426											
AVM	Break 	92	8	1	 true 	0.631											
AVM	Break 	93	8	1	 true 	1.003											
AVM	Break 	94	8	1	 true 	0.784											
AVM	Break 	95	8	1	 true 	0.950											
AVM	Break 	96	8	1	 true 	0.728											
AVM	Break 	97	8	1	 true 	0.387											
AVM	Break 	98	8	1	 true 	0.811											
AVM	Break 	99	8	1	 true 	1.002											
AVM	Break 	0	9	1	 true 	1.099											
AVM	Break 	1	9	1	 true 	0.855											
AVM	Break 	2	9	1	 true 	0.505											
AVM	Break 	3	9	1	 true 	0.961											
AVM	Break 	4	9	1	 true 	0.341											
AVM	Break 	5	9	1	 true 	0.909											
AVM	Break 	6	9	1	 true 	0.619											
AVM	Break 	7	9	1	 true 	0.954											
AVM	Break 	8	9	1	 true 	1.081											
AVM	Break 	9	9	1	 true 	0.596											
AVM	Break 	10	9	1	 true 	0.906											
AVM	Break 	11	9	1	 true 	0.870											
AVM	Break 	12	9	1	 true 	1.103											
AVM	Break 	13	9	1	 true 	0.710											
AVM	Break 	14	9	1	 true 	0.719											
AVM	Break 	15	9	1	 true 	0.340											
AVM	Break 	16	9	1	 true 	1.087											
AVM	Break 	17	9	1	 true 	0.419											
AVM	Break 	18	9	1	 true 	0.725											
AVM	Break 	19	9	1	 true 	0.575											
AVM	Break 	20	9	1	 true 	0.555											
AVM	Break 	21	9	1	 true 	0.925											
AVM	Break 	22	9	1	 true 	0.475											
AVM	Break 	23	9	1	 true 	0.434											
AVM	Break 	24	9	1	 true 	0.678											
AVM	Break 	25	9	1	 true 	0.698											
AVM	Break 	26	9	1	 true 	0.644											
AVM	Break 	27	9	1	 true 	1.062											
AVM	Break 	28	9	1	 true 	1.088											
AVM	Break 	29	9	1	 true 	0.811											
AVM	Break 	30	9	1	 true 	0.842											
AVM	Break 	31	9	1	 true 	0.771											
AVM	Break 	32	9	1	 true 	0.527											
AVM	Break 	33	9	1	 true 	0.531											
AVM	Break 	34	9	1	 true 	0.737											
AVM	Break 	35	9	1	 true 	0.359											
AVM	Break 	36	9	1	 true 	0.321											
AVM	Break 	37	9	1	 true 	0.374											
AVM	Break 	38	9	1	 true 	0.697											
AVM	Break 	39	9	1	 true 	1.074											
AVM	Break 	40	9	1	 true 	1.075											
AVM	Break 	41	9	1	 true 	0.778											
AVM	Break 	42	9	1	 true 	0.956											
AVM	Break 	43	9	1	 true 	0.886											
AVM	Break 	44	9	1	 true 	0.588											
AVM	Break 	45	9	1	 true 	0.949											
AVM	Break 	46	9	1	 true 	1.031											
AVM	Break 	47	9	1	 true 	1.074											
AVM	Break 	48	9	1	 true 	0.564											
AVM	Break 	49	9	1	 true 	0.667											
AVM	Break 	50	9	1	 true 	0.968											
AVM	Break 	51	9	1	 true 	1.084											
AVM	Break 	52	9	1	 true 	0.334											
AVM	Break 	53	9	1	 true 	0.876											
AVM	Break 	54	9	1	 true 	0.428											
AVM	Break 	55	9	1	 true 	0.351											
AVM	Break 	56	9	1	 true 	0.487											
AVM	Break 	57	9	1	 true 	1.067											
AVM	Break 	58	9	1	 true 	0.387											
AVM	Break 	59	9	1	 true 	0.845											
AVM	Break 	60	9	1	 true 	1.070											
AVM	Break 	61	9	1	 true 	0.340											
AVM	Break 	62	9	1	 true 	0.485											
AVM	Break 	63	9	1	 true 	0.811											
AVM	Break 	64	9	1	 true 	0.855											
AVM	Break 	65	9	1	 true 	0.901											
AVM	Break 	66	9	1	 true 	0.866											
AVM	Break 	67	9	1	 true 	0.506											
AVM	Break 	68	9	1	 true 	0.652											
AVM	Break 	69	9	1	 true 	0.993											
AVM	Break 	70	9	1	 true 	0.733											
AVM	Break 	71	9	1	 true 	0.866											
AVM	Break 	72	9	1	 true 	0.560											
AVM	Break 	73	9	1	 true 	0.663											
AVM	Break 	74	9	1	 true 	1.072											
AVM	Break 	75	9	1	 true 	0.879											
AVM	Break 	76	9	1	 true 	0.559											
AVM	Break 	77	9	1	 true 	0.770											
AVM	Break 	78	9	1	 true 	1.072											
AVM	Break 	79	9	1	 true 	0.370											
AVM	Break 	80	9	1	 true 	0.854											
AVM	Break 	81	9	1	 true 	0.531											
AVM	Break 	82	9	1	 true 	0.758											
AVM	Break 	83	9	1	 true 	0.986											
AVM	Break 	84	9	1	 true 	0.337											
AVM	Break 	85	9	1	 true 	0.792											
AVM	Break 	86	9	1	 true 	0.983											
AVM	Break 	87	9	1	 true 	0.765											
AVM	Break 	88	9	1	 true 	0.775											
AVM	Break 	89	9	1	 true 	0.992											
AVM	Break 	90	9	1	 true 	0.451											
AVM	Break 	91	9	1	 true 	0.830											
AVM	Break 	92	9	1	 true 	0.791											
AVM	Break 	93	9	1	 true 	1.023											
AVM	Break 	94	9	1	 true 	0.834											
AVM	Break 	95	9	1	 true 	1.002											
AVM	Break 	96	9	1	 true 	0.445											
AVM	Break 	97	9	1	 true 	0.394											
AVM	Break 	98	9	1	 true 	0.422											
AVM	Break 	99	9	1	 true 	0.658											
AVM	Break 	0	10	1	 true 	1.102											
AVM	Break 	1	10	1	 true 	0.469											
AVM	Break 	2	10	1	 true 	1.054											
AVM	Break 	3	10	1	 true 	0.683											
AVM	Break 	4	10	1	 true 	1.052											
AVM	Break 	5	10	1	 true 	0.520											
AVM	Break 	6	10	1	 true 	0.955											
AVM	Break 	7	10	1	 true 	1.115											
AVM	Break 	8	10	1	 true 	0.629											
AVM	Break 	9	10	1	 true 	0.857											
AVM	Break 	10	10	1	 true 	0.594											
AVM	Break 	11	10	1	 true 	0.954											
AVM	Break 	12	10	1	 true 	0.967											
AVM	Break 	13	10	1	 true 	1.137											
AVM	Break 	14	10	1	 true 	0.661											
AVM	Break 	15	10	1	 true 	0.590											
AVM	Break 	16	10	1	 true 	0.675											
AVM	Break 	17	10	1	 true 	0.618											
AVM	Break 	18	10	1	 true 	0.729											
AVM	Break 	19	10	1	 true 	0.921											
AVM	Break 	20	10	1	 true 	0.533											
AVM	Break 	21	10	1	 true 	1.137											
AVM	Break 	22	10	1	 true 	0.504											
AVM	Break 	23	10	1	 true 	0.942											
AVM	Break 	24	10	1	 true 	1.188											
AVM	Break 	25	10	1	 true 	0.613											
AVM	Break 	26	10	1	 true 	1.140											
AVM	Break 	27	10	1	 true 	0.686											
AVM	Break 	28	10	1	 true 	0.723											
AVM	Break 	29	10	1	 true 	1.190											
AVM	Break 	30	10	1	 true 	0.782											
AVM	Break 	31	10	1	 true 	0.570											
AVM	Break 	32	10	1	 true 	0.951											
AVM	Break 	33	10	1	 true 	0.612											
AVM	Break 	34	10	1	 true 	0.548											
AVM	Break 	35	10	1	 true 	1.069											
AVM	Break 	36	10	1	 true 	0.662											
AVM	Break 	37	10	1	 true 	1.171											
AVM	Break 	38	10	1	 true 	1.119											
AVM	Break 	39	10	1	 true 	1.154											
AVM	Break 	40	10	1	 true 	1.005											
AVM	Break 	41	10	1	 true 	1.039											
AVM	Break 	42	10	1	 true 	0.555											
AVM	Break 	43	10	1	 true 	0.680											
AVM	Break 	44	10	1	 true 	0.778											
AVM	Break 	45	10	1	 true 	0.675											
AVM	Break 	46	10	1	 true 	1.011											
AVM	Break 	47	10	1	 true 	1.093											
AVM	Break 	48	10	1	 true 	1.108											
AVM	Break 	49	10	1	 true 	0.752											
AVM	Break 	50	10	1	 true 	0.743											
AVM	Break 	51	10	1	 true 	1.025											
AVM	Break 	52	10	1	 true 	0.976											
AVM	Break 	53	10	1	 true 	0.677											
AVM	Break 	54	10	1	 true 	0.528											
AVM	Break 	55	10	1	 true 	0.674											
AVM	Break 	56	10	1	 true 	0.758											
AVM	Break 	57	10	1	 true 	1.063											
AVM	Break 	58	10	1	 true 	0.812											
AVM	Break 	59	10	1	 true 	0.516											
AVM	Break 	60	10	1	 true 	1.173											
AVM	Break 	61	10	1	 true 	1.020											
AVM	Break 	62	10	1	 true 	0.815											
AVM	Break 	63	10	1	 true 	0.639											
AVM	Break 	64	10	1	 true 	1.155											
AVM	Break 	65	10	1	 true 	1.048											
AVM	Break 	66	10	1	 true 	0.527											
AVM	Break 	67	10	1	 true 	0.826											
AVM	Break 	68	10	1	 true 	0.937											
AVM	Break 	69	10	1	 true 	0.773											
AVM	Break 	70	10	1	 true 	0.493											
AVM	Break 	71	10	1	 true 	0.451											
