Algo	Type	runs	id	iterations	Found	time
AVM	Break 	93	21	1	 true 	0.111
AVM	Break 	94	21	1	 true 	0.077
AVM	Break 	95	21	1	 true 	0.147
AVM	Break 	96	21	1	 true 	0.148
AVM	Break 	97	21	1	 true 	0.093
AVM	Break 	98	21	1	 true 	0.089
AVM	Break 	99	21	1	 true 	0.085
AVM	Break 	0	22	1	 true 	0.272
AVM	Break 	1	22	1	 true 	0.264
AVM	Break 	2	22	1	 true 	0.296
AVM	Break 	3	22	1	 true 	0.288
AVM	Break 	4	22	1	 true 	0.297
AVM	Break 	5	22	1	 true 	0.326
AVM	Break 	6	22	1	 true 	0.324
AVM	Break 	7	22	1	 true 	0.300
AVM	Break 	8	22	1	 true 	0.252
AVM	Break 	9	22	1	 true 	0.252
AVM	Break 	10	22	1	 true 	0.322
AVM	Break 	11	22	1	 true 	0.260
AVM	Break 	12	22	1	 true 	0.294
AVM	Break 	13	22	1	 true 	0.321
AVM	Break 	14	22	1	 true 	0.260
AVM	Break 	15	22	1	 true 	0.324
AVM	Break 	16	22	1	 true 	0.272
AVM	Break 	17	22	1	 true 	0.309
AVM	Break 	18	22	1	 true 	0.316
AVM	Break 	19	22	1	 true 	0.268
AVM	Break 	20	22	1	 true 	0.279
AVM	Break 	21	22	1	 true 	0.284
AVM	Break 	22	22	1	 true 	0.295
AVM	Break 	23	22	1	 true 	0.325
AVM	Break 	24	22	1	 true 	0.269
AVM	Break 	25	22	1	 true 	0.262
AVM	Break 	26	22	1	 true 	0.294
AVM	Break 	27	22	1	 true 	0.314
AVM	Break 	28	22	1	 true 	0.290
AVM	Break 	29	22	1	 true 	0.264
AVM	Break 	30	22	1	 true 	0.320
AVM	Break 	31	22	1	 true 	0.281
AVM	Break 	32	22	1	 true 	0.285
AVM	Break 	33	22	1	 true 	0.327
AVM	Break 	34	22	1	 true 	0.256
AVM	Break 	35	22	1	 true 	0.256
AVM	Break 	36	22	1	 true 	0.315
AVM	Break 	37	22	1	 true 	0.259
AVM	Break 	38	22	1	 true 	0.273
AVM	Break 	39	22	1	 true 	0.294
AVM	Break 	40	22	1	 true 	0.253
AVM	Break 	41	22	1	 true 	0.305
AVM	Break 	42	22	1	 true 	0.280
AVM	Break 	43	22	1	 true 	0.300
AVM	Break 	44	22	1	 true 	0.255
AVM	Break 	45	22	1	 true 	0.321
AVM	Break 	46	22	1	 true 	0.252
AVM	Break 	47	22	1	 true 	0.278
AVM	Break 	48	22	1	 true 	0.305
AVM	Break 	49	22	1	 true 	0.286
AVM	Break 	50	22	1	 true 	0.285
AVM	Break 	51	22	1	 true 	0.300
AVM	Break 	52	22	1	 true 	0.255
AVM	Break 	53	22	1	 true 	0.260
AVM	Break 	54	22	1	 true 	0.268
AVM	Break 	55	22	1	 true 	0.310
AVM	Break 	56	22	1	 true 	0.313
AVM	Break 	57	22	1	 true 	0.291
AVM	Break 	58	22	1	 true 	0.313
AVM	Break 	59	22	1	 true 	0.283
AVM	Break 	60	22	1	 true 	0.290
AVM	Break 	61	22	1	 true 	0.301
AVM	Break 	62	22	1	 true 	0.275
AVM	Break 	63	22	1	 true 	0.287
AVM	Break 	64	22	1	 true 	0.300
AVM	Break 	65	22	1	 true 	0.300
AVM	Break 	66	22	1	 true 	0.327
AVM	Break 	67	22	1	 true 	0.270
AVM	Break 	68	22	1	 true 	0.287
AVM	Break 	69	22	1	 true 	0.298
AVM	Break 	70	22	1	 true 	0.263
AVM	Break 	71	22	1	 true 	0.324
AVM	Break 	72	22	1	 true 	0.319
AVM	Break 	73	22	1	 true 	0.317
AVM	Break 	74	22	1	 true 	0.303
AVM	Break 	75	22	1	 true 	0.281
AVM	Break 	76	22	1	 true 	0.320
AVM	Break 	77	22	1	 true 	0.305
AVM	Break 	78	22	1	 true 	0.304
AVM	Break 	79	22	1	 true 	0.285
AVM	Break 	80	22	1	 true 	0.265
AVM	Break 	81	22	1	 true 	0.255
AVM	Break 	82	22	1	 true 	0.248
AVM	Break 	83	22	1	 true 	0.308
AVM	Break 	84	22	1	 true 	0.321
AVM	Break 	85	22	1	 true 	0.318
AVM	Break 	86	22	1	 true 	0.322
AVM	Break 	87	22	1	 true 	0.291
AVM	Break 	88	22	1	 true 	0.290
AVM	Break 	89	22	1	 true 	0.321
AVM	Break 	90	22	1	 true 	0.292
AVM	Break 	91	22	1	 true 	0.284
AVM	Break 	92	22	1	 true 	0.311
AVM	Break 	93	22	1	 true 	0.261
AVM	Break 	94	22	1	 true 	0.291
AVM	Break 	95	22	1	 true 	0.319
AVM	Break 	96	22	1	 true 	0.261
AVM	Break 	97	22	1	 true 	0.327
AVM	Break 	98	22	1	 true 	0.278
AVM	Break 	99	22	1	 true 	0.285
AVM	Break 	0	23	1	 true 	0.302
AVM	Break 	1	23	1	 true 	0.289
AVM	Break 	2	23	1	 true 	0.306
AVM	Break 	3	23	1	 true 	0.249
AVM	Break 	4	23	1	 true 	0.236
AVM	Break 	5	23	1	 true 	0.316
AVM	Break 	6	23	1	 true 	0.249
AVM	Break 	7	23	1	 true 	0.294
AVM	Break 	8	23	1	 true 	0.288
AVM	Break 	9	23	1	 true 	0.248
AVM	Break 	10	23	1	 true 	0.310
AVM	Break 	11	23	1	 true 	0.274
AVM	Break 	12	23	1	 true 	0.292
AVM	Break 	13	23	1	 true 	0.289
AVM	Break 	14	23	1	 true 	0.250
AVM	Break 	15	23	1	 true 	0.289
AVM	Break 	16	23	1	 true 	0.239
AVM	Break 	17	23	1	 true 	0.309
AVM	Break 	18	23	1	 true 	0.307
AVM	Break 	19	23	1	 true 	0.263
AVM	Break 	20	23	1	 true 	0.306
AVM	Break 	21	23	1	 true 	0.255
AVM	Break 	22	23	1	 true 	0.273
AVM	Break 	23	23	1	 true 	0.288
AVM	Break 	24	23	1	 true 	0.314
AVM	Break 	25	23	1	 true 	0.258
AVM	Break 	26	23	1	 true 	0.292
AVM	Break 	27	23	1	 true 	0.310
AVM	Break 	28	23	1	 true 	0.303
AVM	Break 	29	23	1	 true 	0.293
AVM	Break 	30	23	1	 true 	0.240
AVM	Break 	31	23	1	 true 	0.243
AVM	Break 	32	23	1	 true 	0.249
AVM	Break 	33	23	1	 true 	0.293
AVM	Break 	34	23	1	 true 	0.242
AVM	Break 	35	23	1	 true 	0.282
AVM	Break 	36	23	1	 true 	0.290
AVM	Break 	37	23	1	 true 	0.283
AVM	Break 	38	23	1	 true 	0.301
AVM	Break 	39	23	1	 true 	0.245
AVM	Break 	40	23	1	 true 	0.254
AVM	Break 	41	23	1	 true 	0.290
AVM	Break 	42	23	1	 true 	0.275
AVM	Break 	43	23	1	 true 	0.307
AVM	Break 	44	23	1	 true 	0.257
AVM	Break 	45	23	1	 true 	0.256
AVM	Break 	46	23	1	 true 	0.260
AVM	Break 	47	23	1	 true 	0.293
AVM	Break 	48	23	1	 true 	0.260
AVM	Break 	49	23	1	 true 	0.277
AVM	Break 	50	23	1	 true 	0.254
AVM	Break 	51	23	1	 true 	0.236
AVM	Break 	52	23	1	 true 	0.255
AVM	Break 	53	23	1	 true 	0.305
AVM	Break 	54	23	1	 true 	0.236
AVM	Break 	55	23	1	 true 	0.276
AVM	Break 	56	23	1	 true 	0.265
AVM	Break 	57	23	1	 true 	0.249
AVM	Break 	58	23	1	 true 	0.256
AVM	Break 	59	23	1	 true 	0.274
AVM	Break 	60	23	1	 true 	0.307
AVM	Break 	61	23	1	 true 	0.283
AVM	Break 	62	23	1	 true 	0.250
AVM	Break 	63	23	1	 true 	0.289
AVM	Break 	64	23	1	 true 	0.281
AVM	Break 	65	23	1	 true 	0.307
AVM	Break 	66	23	1	 true 	0.240
AVM	Break 	67	23	1	 true 	0.289
AVM	Break 	68	23	1	 true 	0.297
AVM	Break 	69	23	1	 true 	0.315
AVM	Break 	70	23	1	 true 	0.289
AVM	Break 	71	23	1	 true 	0.310
AVM	Break 	72	23	1	 true 	0.281
AVM	Break 	73	23	1	 true 	0.287
AVM	Break 	74	23	1	 true 	0.301
AVM	Break 	75	23	1	 true 	0.269
AVM	Break 	76	23	1	 true 	0.263
AVM	Break 	77	23	1	 true 	0.238
AVM	Break 	78	23	1	 true 	0.259
AVM	Break 	79	23	1	 true 	0.258
AVM	Break 	80	23	1	 true 	0.250
AVM	Break 	81	23	1	 true 	0.248
AVM	Break 	82	23	1	 true 	0.265
AVM	Break 	83	23	1	 true 	0.314
AVM	Break 	84	23	1	 true 	0.242
AVM	Break 	85	23	1	 true 	0.277
AVM	Break 	86	23	1	 true 	0.296
AVM	Break 	87	23	1	 true 	0.292
AVM	Break 	88	23	1	 true 	0.242
AVM	Break 	89	23	1	 true 	0.280
AVM	Break 	90	23	1	 true 	0.279
AVM	Break 	91	23	1	 true 	0.312
AVM	Break 	92	23	1	 true 	0.306
AVM	Break 	93	23	1	 true 	0.286
AVM	Break 	94	23	1	 true 	0.307
AVM	Break 	95	23	1	 true 	0.246
AVM	Break 	96	23	1	 true 	0.277
AVM	Break 	97	23	1	 true 	0.303
AVM	Break 	98	23	1	 true 	0.308
AVM	Break 	99	23	1	 true 	0.267
AVM	Break 	0	24	1	 true 	0.120
AVM	Break 	1	24	1	 true 	0.076
AVM	Break 	2	24	1	 true 	0.091
AVM	Break 	3	24	1	 true 	0.127
AVM	Break 	4	24	1	 true 	0.112
AVM	Break 	5	24	1	 true 	0.131
AVM	Break 	6	24	1	 true 	0.058
AVM	Break 	7	24	1	 true 	0.115
AVM	Break 	8	24	1	 true 	0.120
AVM	Break 	9	24	1	 true 	0.079
AVM	Break 	10	24	1	 true 	0.079
AVM	Break 	11	24	1	 true 	0.083
AVM	Break 	12	24	1	 true 	0.078
AVM	Break 	13	24	1	 true 	0.119
AVM	Break 	14	24	1	 true 	0.087
AVM	Break 	15	24	1	 true 	0.122
AVM	Break 	16	24	1	 true 	0.097
AVM	Break 	17	24	1	 true 	0.117
AVM	Break 	18	24	1	 true 	0.118
AVM	Break 	19	24	1	 true 	0.106
AVM	Break 	20	24	1	 true 	0.078
AVM	Break 	21	24	1	 true 	0.124
AVM	Break 	22	24	1	 true 	0.112
AVM	Break 	23	24	1	 true 	0.123
AVM	Break 	24	24	1	 true 	0.078
AVM	Break 	25	24	1	 true 	0.103
AVM	Break 	26	24	1	 true 	0.079
AVM	Break 	27	24	1	 true 	0.106
AVM	Break 	28	24	1	 true 	0.116
AVM	Break 	29	24	1	 true 	0.091
AVM	Break 	30	24	1	 true 	0.081
AVM	Break 	31	24	1	 true 	0.127
AVM	Break 	32	24	1	 true 	0.102
AVM	Break 	33	24	1	 true 	0.087
AVM	Break 	34	24	1	 true 	0.072
AVM	Break 	35	24	1	 true 	0.078
AVM	Break 	36	24	1	 true 	0.112
AVM	Break 	37	24	1	 true 	0.097
AVM	Break 	38	24	1	 true 	0.071
AVM	Break 	39	24	1	 true 	0.126
AVM	Break 	40	24	1	 true 	0.109
AVM	Break 	41	24	1	 true 	0.111
AVM	Break 	42	24	1	 true 	0.095
AVM	Break 	43	24	1	 true 	0.103
AVM	Break 	44	24	1	 true 	0.079
AVM	Break 	45	24	1	 true 	0.068
AVM	Break 	46	24	1	 true 	0.124
AVM	Break 	47	24	1	 true 	0.078
AVM	Break 	48	24	1	 true 	0.127
AVM	Break 	49	24	1	 true 	0.123
AVM	Break 	50	24	1	 true 	0.111
AVM	Break 	51	24	1	 true 	0.131
AVM	Break 	52	24	1	 true 	0.055
AVM	Break 	53	24	1	 true 	0.128
AVM	Break 	54	24	1	 true 	0.086
AVM	Break 	55	24	1	 true 	0.101
AVM	Break 	56	24	1	 true 	0.093
AVM	Break 	57	24	1	 true 	0.119
AVM	Break 	58	24	1	 true 	0.094
AVM	Break 	59	24	1	 true 	0.101
AVM	Break 	60	24	1	 true 	0.078
AVM	Break 	61	24	1	 true 	0.071
AVM	Break 	62	24	1	 true 	0.104
AVM	Break 	63	24	1	 true 	0.092
AVM	Break 	64	24	1	 true 	0.104
AVM	Break 	65	24	1	 true 	0.073
AVM	Break 	66	24	1	 true 	0.119
AVM	Break 	67	24	1	 true 	0.115
AVM	Break 	68	24	1	 true 	0.083
AVM	Break 	69	24	1	 true 	0.127
AVM	Break 	70	24	1	 true 	0.100
AVM	Break 	71	24	1	 true 	0.063
AVM	Break 	72	24	1	 true 	0.077
AVM	Break 	73	24	1	 true 	0.055
AVM	Break 	74	24	1	 true 	0.086
AVM	Break 	75	24	1	 true 	0.058
AVM	Break 	76	24	1	 true 	0.130
AVM	Break 	77	24	1	 true 	0.109
AVM	Break 	78	24	1	 true 	0.053
AVM	Break 	79	24	1	 true 	0.104
AVM	Break 	80	24	1	 true 	0.064
AVM	Break 	81	24	1	 true 	0.113
AVM	Break 	82	24	1	 true 	0.084
AVM	Break 	83	24	1	 true 	0.117
AVM	Break 	84	24	1	 true 	0.102
AVM	Break 	85	24	1	 true 	0.091
AVM	Break 	86	24	1	 true 	0.083
AVM	Break 	87	24	1	 true 	0.107
AVM	Break 	88	24	1	 true 	0.130
AVM	Break 	89	24	1	 true 	0.133
AVM	Break 	90	24	1	 true 	0.101
AVM	Break 	91	24	1	 true 	0.131
AVM	Break 	92	24	1	 true 	0.074
AVM	Break 	93	24	1	 true 	0.059
AVM	Break 	94	24	1	 true 	0.126
AVM	Break 	95	24	1	 true 	0.107
AVM	Break 	96	24	1	 true 	0.071
AVM	Break 	97	24	1	 true 	0.125
AVM	Break 	98	24	1	 true 	0.091
AVM	Break 	99	24	1	 true 	0.122
AVM	Break 	0	25	2	 true 	0.117
AVM	Break 	1	25	4	 true 	0.180
AVM	Break 	2	25	2	 true 	0.123
AVM	Break 	3	25	2	 true 	0.151
AVM	Break 	4	25	5	 true 	0.132
AVM	Break 	5	25	2	 true 	0.137
AVM	Break 	6	25	5	 true 	0.133
AVM	Break 	7	25	4	 true 	0.119
AVM	Break 	8	25	3	 true 	0.152
AVM	Break 	9	25	2	 true 	0.150
AVM	Break 	10	25	3	 true 	0.159
AVM	Break 	11	25	5	 true 	0.165
AVM	Break 	12	25	3	 true 	0.130
AVM	Break 	13	25	2	 true 	0.159
AVM	Break 	14	25	5	 true 	0.136
AVM	Break 	15	25	5	 true 	0.130
AVM	Break 	16	25	5	 true 	0.108
AVM	Break 	17	25	2	 true 	0.148
AVM	Break 	18	25	2	 true 	0.111
AVM	Break 	19	25	2	 true 	0.138
AVM	Break 	20	25	3	 true 	0.110
AVM	Break 	21	25	5	 true 	0.150
AVM	Break 	22	25	3	 true 	0.107
AVM	Break 	23	25	3	 true 	0.112
AVM	Break 	24	25	4	 true 	0.115
AVM	Break 	25	25	3	 true 	0.122
AVM	Break 	26	25	2	 true 	0.173
AVM	Break 	27	25	2	 true 	0.170
AVM	Break 	28	25	4	 true 	0.171
AVM	Break 	29	25	2	 true 	0.111
AVM	Break 	30	25	3	 true 	0.149
AVM	Break 	31	25	5	 true 	0.144
AVM	Break 	32	25	3	 true 	0.181
AVM	Break 	33	25	4	 true 	0.135
AVM	Break 	34	25	2	 true 	0.168
AVM	Break 	35	25	3	 true 	0.154
AVM	Break 	36	25	5	 true 	0.142
AVM	Break 	37	25	5	 true 	0.121
AVM	Break 	38	25	4	 true 	0.160
AVM	Break 	39	25	2	 true 	0.175
AVM	Break 	40	25	4	 true 	0.184
AVM	Break 	41	25	2	 true 	0.165
AVM	Break 	42	25	2	 true 	0.178
AVM	Break 	43	25	4	 true 	0.164
AVM	Break 	44	25	2	 true 	0.136
AVM	Break 	45	25	5	 true 	0.107
AVM	Break 	46	25	2	 true 	0.136
AVM	Break 	47	25	2	 true 	0.172
AVM	Break 	48	25	2	 true 	0.176
AVM	Break 	49	25	4	 true 	0.156
AVM	Break 	50	25	5	 true 	0.127
AVM	Break 	51	25	5	 true 	0.176
AVM	Break 	52	25	5	 true 	0.124
AVM	Break 	53	25	4	 true 	0.187
AVM	Break 	54	25	5	 true 	0.178
AVM	Break 	55	25	2	 true 	0.154
AVM	Break 	56	25	3	 true 	0.174
AVM	Break 	57	25	3	 true 	0.134
AVM	Break 	58	25	5	 true 	0.148
AVM	Break 	59	25	2	 true 	0.164
AVM	Break 	60	25	3	 true 	0.136
AVM	Break 	61	25	4	 true 	0.150
AVM	Break 	62	25	3	 true 	0.174
AVM	Break 	63	25	3	 true 	0.155
AVM	Break 	64	25	3	 true 	0.184
AVM	Break 	65	25	5	 true 	0.166
AVM	Break 	66	25	4	 true 	0.141
AVM	Break 	67	25	2	 true 	0.158
AVM	Break 	68	25	5	 true 	0.156
AVM	Break 	69	25	2	 true 	0.123
AVM	Break 	70	25	3	 true 	0.111
AVM	Break 	71	25	4	 true 	0.172
AVM	Break 	72	25	5	 true 	0.160
AVM	Break 	73	25	4	 true 	0.171
AVM	Break 	74	25	4	 true 	0.179
AVM	Break 	75	25	3	 true 	0.180
AVM	Break 	76	25	3	 true 	0.164
AVM	Break 	77	25	2	 true 	0.151
AVM	Break 	78	25	5	 true 	0.119
AVM	Break 	79	25	4	 true 	0.137
AVM	Break 	80	25	2	 true 	0.111
AVM	Break 	81	25	4	 true 	0.167
AVM	Break 	82	25	2	 true 	0.145
AVM	Break 	83	25	2	 true 	0.143
AVM	Break 	84	25	3	 true 	0.146
AVM	Break 	85	25	4	 true 	0.165
AVM	Break 	86	25	4	 true 	0.158
AVM	Break 	87	25	2	 true 	0.187
AVM	Break 	88	25	3	 true 	0.130
AVM	Break 	89	25	3	 true 	0.176
AVM	Break 	90	25	4	 true 	0.171
AVM	Break 	91	25	5	 true 	0.171
AVM	Break 	92	25	5	 true 	0.140
AVM	Break 	93	25	4	 true 	0.174
AVM	Break 	94	25	4	 true 	0.151
AVM	Break 	95	25	5	 true 	0.133
AVM	Break 	96	25	3	 true 	0.143
AVM	Break 	97	25	3	 true 	0.122
AVM	Break 	98	25	2	 true 	0.113
AVM	Break 	99	25	2	 true 	0.178
AVM	Break 	0	26	1	 true 	0.244
AVM	Break 	1	26	1	 true 	0.277
AVM	Break 	2	26	1	 true 	0.264
AVM	Break 	3	26	1	 true 	0.282
AVM	Break 	4	26	1	 true 	0.273
AVM	Break 	5	26	1	 true 	0.304
AVM	Break 	6	26	1	 true 	0.298
AVM	Break 	7	26	1	 true 	0.281
AVM	Break 	8	26	1	 true 	0.306
AVM	Break 	9	26	1	 true 	0.248
AVM	Break 	10	26	1	 true 	0.274
AVM	Break 	11	26	1	 true 	0.296
AVM	Break 	12	26	1	 true 	0.263
AVM	Break 	13	26	1	 true 	0.250
AVM	Break 	14	26	1	 true 	0.277
AVM	Break 	15	26	1	 true 	0.287
AVM	Break 	16	26	1	 true 	0.281
AVM	Break 	17	26	1	 true 	0.305
AVM	Break 	18	26	1	 true 	0.284
AVM	Break 	19	26	1	 true 	0.259
AVM	Break 	20	26	1	 true 	0.287
AVM	Break 	21	26	1	 true 	0.272
AVM	Break 	22	26	1	 true 	0.308
AVM	Break 	23	26	1	 true 	0.262
AVM	Break 	24	26	1	 true 	0.316
AVM	Break 	25	26	1	 true 	0.315
AVM	Break 	26	26	1	 true 	0.285
AVM	Break 	27	26	1	 true 	0.317
AVM	Break 	28	26	1	 true 	0.265
AVM	Break 	29	26	1	 true 	0.254
AVM	Break 	30	26	1	 true 	0.282
AVM	Break 	31	26	1	 true 	0.263
AVM	Break 	32	26	1	 true 	0.302
AVM	Break 	33	26	1	 true 	0.266
AVM	Break 	34	26	1	 true 	0.273
AVM	Break 	35	26	1	 true 	0.297
AVM	Break 	36	26	1	 true 	0.243
AVM	Break 	37	26	1	 true 	0.307
AVM	Break 	38	26	1	 true 	0.264
AVM	Break 	39	26	1	 true 	0.287
AVM	Break 	40	26	1	 true 	0.318
AVM	Break 	41	26	1	 true 	0.267
AVM	Break 	42	26	1	 true 	0.258
AVM	Break 	43	26	1	 true 	0.286
AVM	Break 	44	26	1	 true 	0.248
AVM	Break 	45	26	1	 true 	0.295
AVM	Break 	46	26	1	 true 	0.275
AVM	Break 	47	26	1	 true 	0.317
AVM	Break 	48	26	1	 true 	0.310
AVM	Break 	49	26	1	 true 	0.260
AVM	Break 	50	26	1	 true 	0.282
AVM	Break 	51	26	1	 true 	0.298
AVM	Break 	52	26	1	 true 	0.284
AVM	Break 	53	26	1	 true 	0.258
AVM	Break 	54	26	1	 true 	0.320
AVM	Break 	55	26	1	 true 	0.296
AVM	Break 	56	26	1	 true 	0.242
AVM	Break 	57	26	1	 true 	0.319
AVM	Break 	58	26	1	 true 	0.258
AVM	Break 	59	26	1	 true 	0.267
AVM	Break 	60	26	1	 true 	0.315
AVM	Break 	61	26	1	 true 	0.278
AVM	Break 	62	26	1	 true 	0.256
AVM	Break 	63	26	1	 true 	0.289
AVM	Break 	64	26	1	 true 	0.317
AVM	Break 	65	26	1	 true 	0.269
AVM	Break 	66	26	1	 true 	0.260
AVM	Break 	67	26	1	 true 	0.293
AVM	Break 	68	26	1	 true 	0.300
AVM	Break 	69	26	1	 true 	0.310
AVM	Break 	70	26	1	 true 	0.266
AVM	Break 	71	26	1	 true 	0.305
AVM	Break 	72	26	1	 true 	0.318
AVM	Break 	73	26	1	 true 	0.265
AVM	Break 	74	26	1	 true 	0.272
AVM	Break 	75	26	1	 true 	0.309
AVM	Break 	76	26	1	 true 	0.311
AVM	Break 	77	26	1	 true 	0.287
AVM	Break 	78	26	1	 true 	0.283
AVM	Break 	79	26	1	 true 	0.257
AVM	Break 	80	26	1	 true 	0.312
AVM	Break 	81	26	1	 true 	0.267
AVM	Break 	82	26	1	 true 	0.248
AVM	Break 	83	26	1	 true 	0.306
AVM	Break 	84	26	1	 true 	0.273
AVM	Break 	85	26	1	 true 	0.271
AVM	Break 	86	26	1	 true 	0.245
AVM	Break 	87	26	1	 true 	0.306
AVM	Break 	88	26	1	 true 	0.264
AVM	Break 	89	26	1	 true 	0.272
AVM	Break 	90	26	1	 true 	0.312
AVM	Break 	91	26	1	 true 	0.280
AVM	Break 	92	26	1	 true 	0.305
AVM	Break 	93	26	1	 true 	0.250
AVM	Break 	94	26	1	 true 	0.293
AVM	Break 	95	26	1	 true 	0.303
AVM	Break 	96	26	1	 true 	0.302
AVM	Break 	97	26	1	 true 	0.273
AVM	Break 	98	26	1	 true 	0.262
AVM	Break 	99	26	1	 true 	0.305
AVM	Break 	0	27	1	 true 	0.287
AVM	Break 	1	27	1	 true 	0.250
AVM	Break 	2	27	1	 true 	0.272
AVM	Break 	3	27	1	 true 	0.274
AVM	Break 	4	27	1	 true 	0.306
AVM	Break 	5	27	1	 true 	0.308
AVM	Break 	6	27	1	 true 	0.272
AVM	Break 	7	27	1	 true 	0.295
AVM	Break 	8	27	1	 true 	0.262
AVM	Break 	9	27	1	 true 	0.250
AVM	Break 	10	27	1	 true 	0.309
AVM	Break 	11	27	1	 true 	0.297
AVM	Break 	12	27	1	 true 	0.303
AVM	Break 	13	27	1	 true 	0.256
AVM	Break 	14	27	1	 true 	0.257
AVM	Break 	15	27	1	 true 	0.270
AVM	Break 	16	27	1	 true 	0.265
AVM	Break 	17	27	1	 true 	0.258
AVM	Break 	18	27	1	 true 	0.291
AVM	Break 	19	27	1	 true 	0.286
AVM	Break 	20	27	1	 true 	0.242
AVM	Break 	21	27	1	 true 	0.298
AVM	Break 	22	27	1	 true 	0.280
AVM	Break 	23	27	1	 true 	0.259
AVM	Break 	24	27	1	 true 	0.249
AVM	Break 	25	27	1	 true 	0.267
AVM	Break 	26	27	1	 true 	0.289
AVM	Break 	27	27	1	 true 	0.245
AVM	Break 	28	27	1	 true 	0.241
AVM	Break 	29	27	1	 true 	0.266
AVM	Break 	30	27	1	 true 	0.311
AVM	Break 	31	27	1	 true 	0.245
AVM	Break 	32	27	1	 true 	0.304
AVM	Break 	33	27	1	 true 	0.237
AVM	Break 	34	27	1	 true 	0.266
AVM	Break 	35	27	1	 true 	0.267
AVM	Break 	36	27	1	 true 	0.237
AVM	Break 	37	27	1	 true 	0.252
AVM	Break 	38	27	1	 true 	0.286
AVM	Break 	39	27	1	 true 	0.292
AVM	Break 	40	27	1	 true 	0.311
AVM	Break 	41	27	1	 true 	0.258
AVM	Break 	42	27	1	 true 	0.252
AVM	Break 	43	27	1	 true 	0.279
AVM	Break 	44	27	1	 true 	0.286
AVM	Break 	45	27	1	 true 	0.247
AVM	Break 	46	27	1	 true 	0.237
AVM	Break 	47	27	1	 true 	0.252
AVM	Break 	48	27	1	 true 	0.289
AVM	Break 	49	27	1	 true 	0.261
AVM	Break 	50	27	1	 true 	0.277
AVM	Break 	51	27	1	 true 	0.305
AVM	Break 	52	27	1	 true 	0.285
AVM	Break 	53	27	1	 true 	0.259
AVM	Break 	54	27	1	 true 	0.273
AVM	Break 	55	27	1	 true 	0.289
AVM	Break 	56	27	1	 true 	0.292
AVM	Break 	57	27	1	 true 	0.311
AVM	Break 	58	27	1	 true 	0.255
AVM	Break 	59	27	1	 true 	0.246
AVM	Break 	60	27	1	 true 	0.284
AVM	Break 	61	27	1	 true 	0.271
AVM	Break 	62	27	1	 true 	0.270
AVM	Break 	63	27	1	 true 	0.237
AVM	Break 	64	27	1	 true 	0.276
AVM	Break 	65	27	1	 true 	0.303
AVM	Break 	66	27	1	 true 	0.233
AVM	Break 	67	27	1	 true 	0.293
AVM	Break 	68	27	1	 true 	0.275
AVM	Break 	69	27	1	 true 	0.281
AVM	Break 	70	27	1	 true 	0.247
AVM	Break 	71	27	1	 true 	0.283
AVM	Break 	72	27	1	 true 	0.305
AVM	Break 	73	27	1	 true 	0.284
AVM	Break 	74	27	1	 true 	0.255
AVM	Break 	75	27	1	 true 	0.266
AVM	Break 	76	27	1	 true 	0.287
AVM	Break 	77	27	1	 true 	0.310
AVM	Break 	78	27	1	 true 	0.247
AVM	Break 	79	27	1	 true 	0.292
AVM	Break 	80	27	1	 true 	0.244
AVM	Break 	81	27	1	 true 	0.290
AVM	Break 	82	27	1	 true 	0.312
AVM	Break 	83	27	1	 true 	0.266
AVM	Break 	84	27	1	 true 	0.282
AVM	Break 	85	27	1	 true 	0.291
AVM	Break 	86	27	1	 true 	0.299
AVM	Break 	87	27	1	 true 	0.273
AVM	Break 	88	27	1	 true 	0.236
AVM	Break 	89	27	1	 true 	0.300
AVM	Break 	90	27	1	 true 	0.310
AVM	Break 	91	27	1	 true 	0.305
AVM	Break 	92	27	1	 true 	0.311
AVM	Break 	93	27	1	 true 	0.287
AVM	Break 	94	27	1	 true 	0.278
AVM	Break 	95	27	1	 true 	0.298
AVM	Break 	96	27	1	 true 	0.288
AVM	Break 	97	27	1	 true 	0.301
AVM	Break 	98	27	1	 true 	0.279
AVM	Break 	99	27	1	 true 	0.235
AVM	Break 	0	28	1	 true 	0.509
AVM	Break 	1	28	1	 true 	0.535
AVM	Break 	2	28	1	 true 	0.539
AVM	Break 	3	28	1	 true 	0.525
AVM	Break 	4	28	1	 true 	0.548
AVM	Break 	5	28	1	 true 	0.528
AVM	Break 	6	28	1	 true 	0.524
AVM	Break 	7	28	1	 true 	0.523
AVM	Break 	8	28	1	 true 	0.510
AVM	Break 	9	28	1	 true 	0.557
AVM	Break 	10	28	1	 true 	0.489
AVM	Break 	11	28	1	 true 	0.503
AVM	Break 	12	28	1	 true 	0.511
AVM	Break 	13	28	1	 true 	0.509
AVM	Break 	14	28	1	 true 	0.559
AVM	Break 	15	28	1	 true 	0.506
AVM	Break 	16	28	1	 true 	0.552
AVM	Break 	17	28	1	 true 	0.556
AVM	Break 	18	28	1	 true 	0.490
AVM	Break 	19	28	1	 true 	0.494
AVM	Break 	20	28	1	 true 	0.500
AVM	Break 	21	28	1	 true 	0.530
AVM	Break 	22	28	1	 true 	0.500
AVM	Break 	23	28	1	 true 	0.484
AVM	Break 	24	28	1	 true 	0.481
AVM	Break 	25	28	1	 true 	0.483
AVM	Break 	26	28	1	 true 	0.490
AVM	Break 	27	28	1	 true 	0.529
